timestamp,temperature,humidity,dew_point,feels_like,pressure,surface_pressure,clouds,wind_speed,wind_direction,wind_gust,precipitation,pm10,pm2_5,co,no2,so2,o3
2026-05-19 00:00:00+00:00,30.8,43,16.6,32.7,999.6,975.9,0,2.4,27,8.3,0.0,69.8,53.8,834.0,54.2,15.1,22.0
2026-05-19 01:00:00+00:00,30.5,43,16.5,32.0,1000.4,976.7,0,5.2,112,9.7,0.0,66.6,53.8,889.0,49.8,16.0,39.0
2026-05-19 02:00:00+00:00,32.5,38,16.5,34.0,1001.0,977.4,0,5.0,154,13.0,0.0,63.1,52.6,968.0,43.3,17.2,64.0
2026-05-19 03:00:00+00:00,34.7,30,14.5,35.4,1001.8,978.3,0,5.3,162,16.2,0.0,68.9,47.5,964.0,35.8,17.8,93.0
2026-05-19 04:00:00+00:00,36.7,25,13.2,36.9,1001.9,978.6,0,5.0,178,17.6,0.0,72.4,41.6,792.0,26.5,17.3,130.0
2026-05-19 05:00:00+00:00,38.6,21,12.5,39.4,1002.0,978.8,0,6.4,198,21.2,0.0,59.6,34.2,536.0,16.2,16.1,170.0
2026-05-19 06:00:00+00:00,40.4,17,11.0,40.9,1002.2,979.2,0,9.9,205,25.6,0.0,48.1,27.4,344.0,8.4,14.6,196.0
2026-05-19 07:00:00+00:00,41.5,14,9.0,41.7,1001.6,978.6,0,10.0,200,30.2,0.0,75.9,29.6,283.0,4.9,12.4,196.0
2026-05-19 08:00:00+00:00,42.3,12,6.4,42.0,1000.8,977.9,0,9.6,193,30.2,0.0,101.3,29.8,285.0,4.0,9.9,182.0
2026-05-19 09:00:00+00:00,42.7,10,4.5,41.4,999.9,977.1,0,10.7,185,30.6,0.0,86.4,25.8,300.0,3.9,7.9,168.0
2026-05-19 10:00:00+00:00,42.4,9,3.7,40.0,999.4,976.6,0,12.4,178,34.6,0.0,68.5,22.0,291.0,2.1,6.6,162.0
2026-05-19 11:00:00+00:00,41.9,10,4.3,39.0,999.0,976.1,0,10.6,181,34.2,0.0,53.3,18.9,295.0,1.1,5.9,157.0
2026-05-19 12:00:00+00:00,41.9,10,4.5,39.2,998.6,975.7,3,8.9,212,29.5,0.0,19.9,10.6,364.0,7.3,4.9,135.0
2026-05-19 13:00:00+00:00,40.0,15,8.2,38.1,998.6,975.6,2,9.4,257,23.8,0.0,19.4,14.5,551.0,27.1,7.1,106.0
2026-05-19 14:00:00+00:00,37.5,21,11.8,36.6,998.9,975.7,1,9.9,270,23.4,0.0,30.9,26.9,804.0,54.4,10.1,67.0
2026-05-19 15:00:00+00:00,36.4,23,12.2,35.6,999.2,975.9,0,9.7,254,20.9,0.0,36.4,33.4,1021.0,74.0,12.5,37.0
2026-05-19 16:00:00+00:00,35.0,26,12.7,34.7,999.7,976.3,0,7.1,276,19.1,0.0,37.3,34.0,1176.0,78.6,13.6,28.0
2026-05-19 17:00:00+00:00,33.5,27,12.2,33.4,1000.5,977.0,0,5.3,57,12.6,0.0,40.2,36.1,1295.0,75.6,14.0,28.0
2026-05-19 18:00:00+00:00,34.0,30,13.8,34.5,1000.1,976.6,0,4.6,54,14.8,0.0,47.8,42.6,1360.0,72.3,14.2,28.0
2026-05-19 19:00:00+00:00,33.6,31,14.4,34.6,999.9,976.4,0,2.5,69,8.6,0.0,57.2,50.3,1362.0,71.1,14.2,23.0
2026-05-19 20:00:00+00:00,32.9,31,13.6,33.5,999.5,976.0,0,3.9,56,6.1,0.0,62.4,53.9,1310.0,69.6,14.0,17.0
2026-05-19 21:00:00+00:00,32.0,31,12.6,31.9,999.2,975.6,0,6.0,95,10.1,0.0,66.4,55.2,1208.0,67.6,13.7,12.0
2026-05-19 22:00:00+00:00,30.9,32,12.3,30.7,999.3,975.6,0,6.1,71,11.2,0.0,70.5,56.3,996.0,65.5,13.4,7.0
2026-05-19 23:00:00+00:00,29.8,35,12.6,29.6,999.5,975.7,0,6.4,68,11.9,0.0,74.7,57.7,735.0,62.9,13.0,4.0
2026-05-20 00:00:00+00:00,30.8,36,14.1,31.5,999.4,975.7,0,3.6,99,11.2,0.0,73.1,54.7,605.0,47.3,12.5,20.0
2026-05-20 01:00:00+00:00,30.4,37,14.0,30.8,999.8,976.1,0,5.9,102,11.5,0.0,75.2,54.5,761.0,44.9,13.0,37.0
2026-05-20 02:00:00+00:00,31.9,34,14.3,32.7,1000.3,976.7,0,4.0,126,11.5,0.0,73.6,56.9,1049.0,41.2,13.7,62.0
2026-05-20 03:00:00+00:00,34.2,30,14.4,35.2,1000.7,977.2,0,3.1,149,12.6,0.0,83.4,57.7,1190.0,35.8,14.6,93.0
2026-05-20 04:00:00+00:00,37.7,23,13.1,38.3,1000.7,977.5,0,2.4,189,11.9,0.0,85.0,53.0,1022.0,27.3,16.1,139.0
2026-05-20 05:00:00+00:00,40.4,15,9.1,40.4,1000.5,977.5,0,5.0,193,17.6,0.0,75.7,44.2,706.0,17.1,17.8,191.0
2026-05-20 06:00:00+00:00,41.9,12,7.1,41.5,1000.4,977.5,0,8.6,190,24.8,0.0,82.9,40.9,454.0,9.3,18.2,225.0
2026-05-20 07:00:00+00:00,42.4,13,7.9,42.4,1000.0,977.1,0,9.6,197,29.2,0.0,89.4,35.3,348.0,5.6,16.3,226.0
2026-05-20 08:00:00+00:00,42.7,13,8.3,42.8,999.1,976.3,1,9.7,211,29.5,0.0,80.8,31.5,304.0,4.4,13.1,209.0
2026-05-20 09:00:00+00:00,42.7,14,9.1,42.5,998.2,975.4,5,10.3,221,31.0,0.0,78.7,30.4,285.0,4.1,10.8,192.0
2026-05-20 10:00:00+00:00,42.5,15,10.0,41.8,997.6,974.8,18,10.6,227,31.0,0.0,78.0,29.8,269.0,3.2,10.3,185.0
2026-05-20 11:00:00+00:00,41.8,16,11.0,40.4,997.4,974.6,58,11.3,233,31.3,0.0,76.4,29.3,277.0,3.4,10.7,178.0
2026-05-20 12:00:00+00:00,42.1,15,10.2,40.6,996.5,973.7,19,10.0,219,31.3,0.0,51.2,18.5,334.0,8.2,8.9,143.0
2026-05-20 13:00:00+00:00,40.9,17,11.0,39.8,996.7,973.8,27,9.3,227,26.3,0.0,43.0,21.1,495.0,22.0,10.1,115.0
2026-05-20 14:00:00+00:00,39.2,21,13.0,38.6,997.2,974.2,22,10.6,247,23.4,0.0,44.0,26.8,704.0,40.7,11.6,77.0
2026-05-20 15:00:00+00:00,38.0,23,13.1,37.5,998.1,975.0,6,10.1,259,22.3,0.0,43.9,30.2,822.0,52.8,12.6,51.0
2026-05-20 16:00:00+00:00,36.7,26,13.9,36.8,998.9,975.7,16,8.0,261,20.2,0.0,43.9,31.4,764.0,52.0,12.4,47.0
2026-05-20 17:00:00+00:00,35.6,30,15.3,36.4,999.2,975.9,1,6.0,224,15.5,0.0,44.7,31.8,614.0,44.5,11.7,55.0
2026-05-20 18:00:00+00:00,35.3,33,16.8,36.5,998.6,975.3,0,8.1,223,14.8,0.0,45.1,31.2,488.0,37.4,11.1,62.0
2026-05-20 19:00:00+00:00,33.1,40,17.8,34.6,998.9,975.4,0,9.2,301,20.5,0.0,44.1,29.8,428.0,32.5,10.8,66.0
2026-05-20 20:00:00+00:00,32.8,38,16.6,33.4,998.8,975.3,0,11.5,352,20.9,0.0,43.0,28.8,392.0,28.1,10.7,70.0
2026-05-20 21:00:00+00:00,32.5,30,12.5,31.9,998.6,975.0,0,8.9,351,24.5,0.0,42.7,28.6,365.0,25.8,10.6,70.0
2026-05-20 22:00:00+00:00,31.5,30,11.8,29.8,999.3,975.7,1,14.7,335,29.9,0.0,44.8,29.8,339.0,27.6,10.7,61.0
2026-05-20 23:00:00+00:00,29.9,33,11.9,28.1,1000.2,976.4,31,15.9,355,41.8,0.0,47.6,32.1,323.0,31.5,11.0,48.0
2026-05-21 00:00:00+00:00,31.7,30,12.0,29.8,1000.4,976.7,13,16.6,347,36.0,0.0,37.1,24.9,325.0,19.8,9.4,62.0
2026-05-21 01:00:00+00:00,31.7,28,10.9,29.6,1000.8,977.1,13,16.4,9,36.4,0.2,39.7,25.5,367.0,20.9,9.4,67.0
2026-05-21 02:00:00+00:00,32.6,27,11.0,31.4,1001.4,977.8,9,10.4,330,35.3,0.0,42.8,28.0,427.0,22.1,9.4,75.0
2026-05-21 03:00:00+00:00,33.7,24,10.5,32.2,1002.4,978.8,1,11.3,338,33.1,0.0,48.9,29.0,448.0,21.3,9.2,88.0
2026-05-21 04:00:00+00:00,36.2,22,10.9,34.9,1002.3,978.9,1,10.6,11,28.1,0.0,49.2,26.3,388.0,16.3,8.7,112.0
2026-05-21 05:00:00+00:00,38.7,18,10.5,37.9,1002.0,978.8,2,11.7,21,31.7,0.0,47.5,23.4,288.0,9.2,7.9,141.0
2026-05-21 06:00:00+00:00,39.2,17,10.0,38.2,1002.6,979.5,0,15.7,18,34.6,0.0,53.6,23.9,214.0,4.0,7.1,159.0
2026-05-21 07:00:00+00:00,40.1,17,10.5,39.9,1001.9,978.8,0,14.3,19,40.0,0.0,54.0,23.5,195.0,2.4,6.2,156.0
2026-05-21 08:00:00+00:00,40.9,16,10.1,40.7,1001.5,978.5,8,13.3,13,38.2,0.0,49.5,21.4,201.0,2.8,5.2,142.0
2026-05-21 09:00:00+00:00,41.8,13,7.6,40.4,1000.5,977.6,19,13.9,11,37.4,0.0,44.6,19.2,212.0,3.5,4.5,130.0
2026-05-21 10:00:00+00:00,40.7,15,9.0,38.2,999.8,976.8,14,15.2,10,39.6,0.0,43.5,18.5,217.0,2.2,4.0,127.0
2026-05-21 11:00:00+00:00,40.8,15,9.2,38.9,999.7,976.7,9,11.7,13,38.9,0.0,46.6,18.6,227.0,1.2,3.9,126.0
2026-05-21 12:00:00+00:00,41.6,12,6.3,39.4,998.7,975.8,30,8.6,334,32.0,0.0,47.5,19.0,245.0,6.9,4.9,118.0
2026-05-21 13:00:00+00:00,40.7,13,6.6,38.2,998.8,975.8,12,10.7,325,26.6,0.0,48.1,25.4,282.0,24.5,6.6,92.0
2026-05-21 14:00:00+00:00,39.3,15,7.5,37.2,999.4,976.3,20,9.6,322,26.6,0.0,56.1,34.7,328.0,48.1,8.9,57.0
2026-05-21 15:00:00+00:00,38.0,16,8.1,36.0,1000.2,977.0,18,10.2,318,22.0,0.0,54.7,34.6,357.0,60.4,10.4,37.0
2026-05-21 16:00:00+00:00,36.1,22,11.1,34.7,1001.2,977.9,57,11.9,322,29.5,0.0,49.7,28.2,356.0,50.1,10.2,47.0
2026-05-21 17:00:00+00:00,35.0,24,11.4,33.7,1001.8,978.4,86,11.5,329,26.6,0.0,48.3,25.6,337.0,28.6,9.1,72.0
2026-05-21 18:00:00+00:00,33.6,33,15.2,32.8,1002.5,978.9,95,17.4,310,27.7,0.0,47.1,25.3,316.0,12.2,8.3,91.0
2026-05-21 19:00:00+00:00,31.8,39,16.3,31.0,1003.0,979.3,91,19.6,324,46.8,0.0,46.8,25.4,295.0,8.1,8.1,96.0
2026-05-21 20:00:00+00:00,29.7,41,15.2,28.8,1003.9,980.0,95,18.0,352,48.2,0.0,48.2,25.9,271.0,9.2,8.2,95.0
2026-05-21 21:00:00+00:00,28.0,48,16.1,28.3,1003.6,979.6,100,12.1,360,41.4,0.0,51.7,26.9,252.0,10.7,8.3,92.0
2026-05-21 22:00:00+00:00,28.4,47,16.0,28.3,1003.9,979.9,55,14.4,347,33.8,0.0,56.7,28.3,236.0,11.0,8.4,88.0
2026-05-21 23:00:00+00:00,28.2,46,15.5,28.3,1003.7,979.7,92,11.5,8,34.2,0.0,61.5,29.7,225.0,11.8,8.6,83.0
2026-05-22 00:00:00+00:00,26.9,58,18.0,28.5,1004.6,980.5,88,8.5,331,25.9,0.0,65.7,29.0,232.0,14.2,7.6,73.0
2026-05-22 01:00:00+00:00,28.1,51,17.0,29.3,1004.0,980.0,63,8.0,74,17.6,0.0,54.7,26.7,276.0,15.7,7.6,75.0
2026-05-22 02:00:00+00:00,30.0,43,16.0,31.0,1004.8,980.9,52,7.1,54,18.7,0.0,55.4,26.1,338.0,17.6,7.6,78.0
2026-05-22 03:00:00+00:00,31.4,39,15.9,32.2,1005.6,981.8,2,8.3,56,24.5,0.0,59.6,27.1,372.0,17.6,7.4,86.0
2026-05-22 04:00:00+00:00,34.2,31,14.8,34.6,1005.7,982.1,0,7.8,83,23.0,0.0,68.7,28.2,346.0,13.9,7.0,105.0
2026-05-22 05:00:00+00:00,36.7,24,12.9,37.3,1005.9,982.5,0,7.5,107,24.1,0.0,71.2,28.1,292.0,8.4,6.5,130.0
2026-05-22 06:00:00+00:00,38.0,19,10.3,38.5,1005.8,982.5,0,7.9,74,23.8,0.0,70.5,26.1,258.0,4.2,6.0,148.0
2026-05-22 07:00:00+00:00,39.3,17,10.1,41.0,1005.4,982.2,5,3.1,62,23.8,0.0,81.5,26.6,268.0,2.8,5.6,154.0
2026-05-22 08:00:00+00:00,39.4,18,10.7,40.4,1004.9,981.7,33,6.6,217,23.0,0.0,96.2,28.9,297.0,2.8,5.3,154.0
2026-05-22 09:00:00+00:00,39.2,19,11.5,39.6,1003.7,980.5,28,7.2,233,27.4,0.1,102.0,30.3,320.0,3.3,5.4,153.0
2026-05-22 10:00:00+00:00,39.3,19,11.4,39.2,1003.3,980.1,42,7.0,266,24.5,0.0,104.1,31.2,282.0,2.4,5.9,156.0
2026-05-22 11:00:00+00:00,38.7,20,11.5,37.6,1003.4,980.2,56,9.9,297,30.2,0.0,103.6,31.7,238.0,2.1,6.8,157.0
2026-05-22 12:00:00+00:00,38.5,19,10.6,37.1,1002.7,979.5,2,10.8,272,27.7,0.0,64.3,24.2,322.0,6.5,8.3,149.0
2026-05-22 13:00:00+00:00,37.7,20,11.2,36.4,1002.7,979.4,1,11.4,276,29.2,0.0,69.4,26.3,674.0,18.4,9.4,126.0
2026-05-22 14:00:00+00:00,36.4,23,12.2,35.6,1003.1,979.7,1,10.3,264,29.2,0.0,59.6,30.7,1155.0,34.9,10.8,95.0
2026-05-22 15:00:00+00:00,35.5,25,12.7,35.1,1003.5,980.1,2,7.9,287,23.0,0.0,61.0,36.2,1479.0,48.8,12.0,68.0
2026-05-22 16:00:00+00:00,34.5,28,13.6,34.9,1004.0,980.5,2,5.3,308,16.6,0.0,60.8,39.0,1509.0,58.0,12.7,51.0
2026-05-22 17:00:00+00:00,33.4,31,14.1,34.3,1004.1,980.5,0,3.2,236,11.2,0.0,64.7,43.7,1383.0,64.5,13.1,39.0
2026-05-22 18:00:00+00:00,33.6,31,14.0,33.9,1003.6,980.0,0,6.7,344,10.8,0.0,67.1,46.3,1227.0,66.7,13.0,31.0
2026-05-22 19:00:00+00:00,32.7,32,13.8,32.8,1003.4,979.7,0,7.6,357,15.5,0.0,63.3,43.4,1066.0,61.6,11.9,30.0
2026-05-22 20:00:00+00:00,31.8,34,14.0,32.0,1003.5,979.8,0,7.1,344,16.2,0.0,60.8,40.9,875.0,52.3,10.4,33.0
2026-05-22 21:00:00+00:00,30.9,36,14.2,31.3,1003.4,979.6,0,6.5,346,15.1,0.0,61.0,41.0,705.0,46.4,9.3,33.0
2026-05-22 22:00:00+00:00,30.2,38,14.4,30.8,1003.3,979.5,50,5.7,349,13.3,0.0,63.6,42.7,544.0,49.1,9.4,24.0
2026-05-22 23:00:00+00:00,28.6,44,15.1,28.2,1005.0,981.0,98,14.2,282,32.0,0.0,69.6,46.9,404.0,55.1,10.0,12.0
2026-05-23 00:00:00+00:00,30.2,42,16.0,31.4,1004.1,980.2,43,5.9,301,37.1,1.4,64.7,43.4,367.0,40.3,9.5,29.0
2026-05-23 01:00:00+00:00,29.9,48,17.7,32.4,1004.2,980.3,11,1.7,108,12.6,0.4,71.9,47.7,541.0,36.9,10.5,47.0
2026-05-23 02:00:00+00:00,31.5,42,17.0,33.0,1004.3,980.5,5,6.6,112,16.6,0.0,78.9,50.8,818.0,32.0,11.9,73.0
2026-05-23 03:00:00+00:00,34.0,34,15.8,35.6,1004.7,981.1,4,2.3,148,16.9,0.0,93.1,48.4,960.0,26.3,12.9,100.0
2026-05-23 04:00:00+00:00,36.1,28,14.5,37.0,1005.3,981.9,0,3.7,321,14.4,0.0,98.0,45.9,822.0,19.1,13.1,131.0
2026-05-23 05:00:00+00:00,36.8,28,15.4,38.8,1005.3,981.9,0,4.7,356,20.9,0.0,99.7,41.9,549.0,11.1,12.8,163.0
2026-05-23 06:00:00+00:00,39.0,19,11.1,40.3,1005.1,981.9,19,4.8,259,18.7,0.0,102.4,38.3,336.0,5.2,12.2,184.0
2026-05-23 07:00:00+00:00,39.9,17,10.2,40.4,1004.4,981.3,20,7.9,257,25.9,0.0,96.2,35.2,263.0,2.9,11.2,186.0
2026-05-23 08:00:00+00:00,40.0,17,10.0,39.8,1003.8,980.7,37,10.9,264,31.7,0.0,89.2,32.7,249.0,2.7,10.0,176.0
2026-05-23 09:00:00+00:00,39.8,17,10.2,38.9,1003.1,980.0,27,13.5,272,37.4,0.0,80.3,29.7,250.0,3.1,9.0,167.0
2026-05-23 10:00:00+00:00,39.7,18,10.7,38.5,1002.7,979.6,17,13.9,273,38.2,0.0,72.6,27.5,248.0,3.2,8.5,162.0
2026-05-23 11:00:00+00:00,39.3,18,10.5,37.4,1002.4,979.3,14,13.5,284,38.2,0.0,66.1,25.8,261.0,3.8,8.2,158.0
2026-05-23 12:00:00+00:00,40.0,13,6.7,37.4,1001.7,978.6,16,11.6,286,36.0,0.0,60.8,23.5,295.0,6.1,9.1,154.0
2026-05-23 13:00:00+00:00,38.9,16,8.5,36.8,1002.1,978.9,6,11.2,274,30.2,0.0,49.6,23.7,357.0,14.8,9.6,134.0
2026-05-23 14:00:00+00:00,37.0,21,10.9,36.2,1002.3,979.0,5,7.4,293,28.1,0.0,47.0,27.4,442.0,27.0,10.3,105.0
2026-05-23 15:00:00+00:00,35.9,23,11.3,35.5,1002.3,978.9,2,5.2,20,16.9,0.0,48.2,29.9,536.0,36.8,10.8,81.0
2026-05-23 16:00:00+00:00,34.8,25,11.7,34.6,1002.8,979.3,6,4.5,5,11.9,0.0,47.1,29.6,663.0,42.5,10.9,65.0
2026-05-23 17:00:00+00:00,33.6,27,12.3,33.6,1003.0,979.4,7,4.7,4,10.1,0.0,48.7,31.8,800.0,45.8,10.8,53.0
2026-05-23 18:00:00+00:00,34.6,27,13.0,34.5,1003.0,979.5,16,6.9,327,9.4,0.0,52.5,36.1,868.0,46.3,10.5,45.0
2026-05-23 19:00:00+00:00,33.4,29,13.2,33.3,1002.5,978.9,21,7.4,360,14.4,0.0,52.9,37.3,813.0,42.7,9.8,44.0
2026-05-23 20:00:00+00:00,32.5,32,13.5,32.6,1002.2,978.6,41,6.7,341,14.4,0.0,49.1,35.0,689.0,36.4,8.8,47.0
2026-05-23 21:00:00+00:00,31.1,34,13.6,31.0,1002.2,978.5,22,8.9,18,19.4,0.0,45.5,32.2,584.0,30.9,8.0,50.0
2026-05-23 22:00:00+00:00,31.0,33,12.7,30.5,1001.9,978.2,52,9.0,23,19.4,0.0,43.1,30.5,534.0,27.7,7.4,49.0
2026-05-23 23:00:00+00:00,30.4,33,12.2,29.9,1002.1,978.3,2,7.9,30,27.4,0.0,41.4,29.3,502.0,25.4,6.9,48.0
2026-05-24 00:00:00+00:00,30.7,38,14.7,31.3,1002.5,978.7,3,6.0,46,16.9,0.0,46.2,27.0,468.0,12.9,6.8,89.0
2026-05-24 01:00:00+00:00,30.4,38,14.3,30.5,1002.7,978.9,11,8.6,57,17.3,0.0,45.1,27.2,423.0,14.4,7.3,91.0
2026-05-24 02:00:00+00:00,31.6,34,13.7,31.7,1003.4,979.7,0,7.0,42,18.0,0.0,44.7,29.1,376.0,16.4,7.9,95.0
2026-05-24 03:00:00+00:00,32.5,32,13.7,31.5,1004.5,980.8,20,14.7,33,38.9,0.0,50.4,29.2,331.0,16.4,8.1,102.0
2026-05-24 04:00:00+00:00,36.0,23,11.7,35.6,1003.9,980.5,13,5.9,45,34.6,0.0,53.4,27.6,286.0,12.7,7.4,117.0
2026-05-24 05:00:00+00:00,37.9,18,9.6,37.2,1003.7,980.4,0,9.6,40,29.2,0.0,55.1,24.5,243.0,7.2,6.3,135.0
2026-05-24 06:00:00+00:00,38.7,18,10.1,38.8,1004.3,981.1,49,10.0,52,28.1,0.0,59.1,22.5,214.0,3.0,5.4,149.0
2026-05-24 07:00:00+00:00,39.6,16,9.1,39.5,1003.8,980.7,0,8.3,49,30.2,0.0,59.4,21.7,206.0,1.7,4.9,153.0
2026-05-24 08:00:00+00:00,39.3,18,10.9,39.1,1003.1,979.9,3,14.7,20,39.2,0.0,60.3,21.8,211.0,1.8,4.7,152.0
2026-05-24 09:00:00+00:00,38.9,19,11.0,38.4,1002.2,979.0,5,14.1,31,42.8,0.0,61.2,22.3,221.0,2.3,4.7,151.0
2026-05-24 10:00:00+00:00,39.2,18,10.7,38.7,1001.7,978.6,3,10.1,43,38.9,0.0,62.9,23.2,230.0,0.5,4.8,155.0
2026-05-24 11:00:00+00:00,39.3,18,10.6,38.3,1000.9,977.8,9,8.2,57,29.9,0.0,65.2,24.3,244.0,0.0,5.1,159.0
2026-05-24 12:00:00+00:00,38.1,18,10.0,36.4,1001.1,977.9,6,11.4,28,25.6,0.0,46.9,19.4,269.0,4.8,6.2,139.0
2026-05-24 13:00:00+00:00,37.3,19,10.2,35.7,1001.2,977.9,3,11.6,24,30.6,0.0,42.3,22.2,317.0,13.6,7.2,119.0
2026-05-24 14:00:00+00:00,36.3,21,10.7,34.9,1001.3,978.0,4,11.2,28,29.9,0.0,45.9,28.9,377.0,25.5,8.5,91.0
2026-05-24 15:00:00+00:00,35.2,24,11.4,33.9,1001.6,978.2,1,11.8,28,27.4,0.0,45.9,29.7,423.0,33.7,9.4,69.0
2026-05-24 16:00:00+00:00,34.3,25,11.6,33.4,1002.0,978.5,2,9.4,38,27.0,0.0,46.7,29.6,447.0,34.3,9.4,60.0
2026-05-24 17:00:00+00:00,33.6,26,11.6,32.9,1002.5,978.9,0,7.5,30,21.2,0.0,48.3,31.1,456.0,31.0,8.9,56.0
2026-05-24 18:00:00+00:00,34.1,27,12.2,33.9,1002.2,978.7,0,5.7,35,16.2,0.0,49.7,33.1,446.0,28.4,8.3,53.0
2026-05-24 19:00:00+00:00,32.8,30,12.8,32.8,1001.8,978.2,0,5.2,27,11.2,0.0,49.8,34.2,399.0,27.8,7.7,48.0
2026-05-24 20:00:00+00:00,32.4,31,12.9,32.3,1001.1,977.5,0,6.3,37,10.8,0.0,49.5,34.8,334.0,27.8,6.9,43.0
2026-05-24 21:00:00+00:00,32.4,30,12.4,31.7,1000.3,976.7,0,9.7,35,17.6,0.0,49.6,34.7,299.0,28.3,6.5,39.0
2026-05-24 22:00:00+00:00,31.8,30,12.2,31.5,1000.6,977.0,1,6.5,28,18.4,0.0,51.0,34.8,323.0,29.7,6.5,35.0
2026-05-24 23:00:00+00:00,30.9,32,12.5,31.6,1001.0,977.3,0,0.8,225,11.5,0.0,54.5,36.2,379.0,31.5,6.7,31.0
2026-05-25 00:00:00+00:00,30.4,37,14.0,30.8,1001.7,977.9,0,6.0,314,7.9,0.0,67.5,43.2,429.0,37.0,8.6,34.0
2026-05-25 01:00:00+00:00,30.1,39,14.5,30.4,1002.3,978.5,11,7.5,349,15.8,0.0,65.4,42.6,474.0,34.4,9.3,50.0
2026-05-25 02:00:00+00:00,31.7,35,14.3,31.9,1002.6,978.9,0,7.9,344,20.2,0.0,63.3,42.3,513.0,30.4,10.2,74.0
2026-05-25 03:00:00+00:00,33.7,30,13.8,33.9,1002.7,979.1,5,6.7,3,20.5,0.0,65.7,38.9,515.0,25.4,10.3,97.0
2026-05-25 04:00:00+00:00,35.5,25,12.6,35.4,1002.8,979.4,21,6.5,24,21.6,0.0,63.3,32.5,447.0,18.2,9.0,121.0
2026-05-25 05:00:00+00:00,37.5,21,11.5,37.7,1002.6,979.3,7,6.2,17,21.2,0.0,59.8,27.8,340.0,9.8,6.9,145.0
2026-05-25 06:00:00+00:00,39.2,16,8.6,38.8,1002.8,979.7,2,10.0,345,27.0,0.0,53.7,23.7,260.0,3.8,5.4,162.0
2026-05-25 07:00:00+00:00,39.8,14,7.8,39.5,1002.2,979.1,2,8.2,341,29.5,0.0,47.8,21.0,233.0,2.0,5.0,168.0
2026-05-25 08:00:00+00:00,40.5,14,8.1,40.9,1001.3,978.3,13,7.3,329,26.6,0.0,44.8,19.6,231.0,2.5,5.1,168.0
2026-05-25 09:00:00+00:00,40.7,14,8.4,40.2,1000.5,977.5,41,9.8,306,29.9,0.0,43.3,19.0,237.0,3.5,5.5,167.0
2026-05-25 10:00:00+00:00,40.3,15,8.3,38.3,1000.2,977.2,21,13.9,295,37.4,0.0,42.0,18.6,230.0,3.1,6.2,169.0
2026-05-25 11:00:00+00:00,39.7,15,8.6,37.3,1000.0,977.0,3,14.0,303,38.9,0.0,41.4,18.7,230.0,3.0,7.1,171.0
2026-05-25 12:00:00+00:00,40.4,12,6.1,37.3,999.4,976.4,1,14.8,279,37.1,0.0,35.6,18.0,282.0,6.3,8.0,158.0
2026-05-25 13:00:00+00:00,39.1,16,8.5,36.7,999.7,976.6,0,13.5,279,37.1,0.0,35.2,21.4,434.0,15.6,8.7,138.0
2026-05-25 14:00:00+00:00,37.3,19,9.6,35.5,1000.5,977.3,0,11.1,314,33.5,0.0,38.2,27.3,638.0,28.2,9.7,109.0
2026-05-25 15:00:00+00:00,36.1,20,9.8,34.5,1001.2,977.9,0,10.4,340,25.9,0.0,38.9,28.9,798.0,36.5,10.4,88.0
2026-05-25 16:00:00+00:00,35.0,22,9.8,33.4,1001.5,978.1,0,10.1,1,23.8,0.0,36.6,27.2,888.0,36.3,10.5,81.0
2026-05-25 17:00:00+00:00,33.9,21,8.5,32.1,1001.9,978.4,0,9.6,14,23.0,0.0,35.0,26.0,933.0,31.8,10.2,82.0
2026-05-25 18:00:00+00:00,34.4,23,10.0,33.2,1001.4,977.9,0,8.0,20,20.9,0.0,34.3,25.6,911.0,28.1,9.9,80.0
2026-05-25 19:00:00+00:00,33.0,24,9.8,32.1,1001.4,977.8,0,5.9,27,15.5,0.0,34.0,26.5,773.0,27.0,9.5,72.0
2026-05-25 20:00:00+00:00,32.0,26,10.0,31.2,1001.1,977.5,0,5.4,37,10.8,0.0,34.1,28.1,568.0,26.8,9.1,62.0
2026-05-25 21:00:00+00:00,31.2,26,9.4,30.0,1001.4,977.7,0,6.6,13,13.3,0.0,34.8,29.3,426.0,27.4,8.7,53.0
2026-05-25 22:00:00+00:00,29.9,27,9.2,28.7,1001.5,977.7,0,6.4,8,14.0,0.0,36.4,30.4,406.0,29.5,8.4,43.0
2026-05-25 23:00:00+00:00,28.9,30,9.6,27.8,1001.6,977.7,0,6.5,24,13.7,0.0,38.6,31.9,450.0,32.5,8.2,33.0
2026-05-26 00:00:00+00:00,28.7,33,11.0,28.1,1002.1,978.2,0,6.1,14,15.8,0.0,43.2,36.3,511.0,34.2,8.5,36.0
2026-05-26 01:00:00+00:00,28.6,35,11.5,28.0,1002.4,978.5,0,6.8,37,15.5,0.0,49.1,41.7,605.0,33.0,9.6,56.0
2026-05-26 02:00:00+00:00,30.5,32,12.0,30.2,1002.9,979.1,0,6.1,28,15.8,0.0,51.1,44.2,716.0,31.0,11.1,83.0
2026-05-26 03:00:00+00:00,33.0,27,11.7,32.7,1003.3,979.7,0,5.0,30,15.5,0.0,43.4,33.1,749.0,27.3,11.6,110.0
2026-05-26 04:00:00+00:00,36.0,20,9.7,35.0,1003.5,980.1,0,6.0,16,19.4,0.0,32.5,24.0,629.0,20.0,10.3,134.0
2026-05-26 05:00:00+00:00,38.5,16,8.0,38.1,1003.4,980.2,0,6.3,358,21.6,0.0,24.3,17.2,430.0,11.0,8.2,157.0
